time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.669645,0.0816,-0.1247,0.0452,0.156
1.687726,0.0933,-0.1781,0.0660,0.212
1.699374,0.1045,-0.1646,0.0627,0.205
1.707762,0.1150,-0.1650,0.0594,0.210
1.717760,0.1520,-0.1657,0.0696,0.235
1.729437,0.1209,-0.1799,0.0794,0.231
1.737760,0.0766,-0.1256,0.0614,0.159
1.749897,-0.0213,-0.1253,0.0563,0.139
1.758065,-0.0911,-0.0835,0.0780,0.146
1.768171,-0.1465,-0.0549,0.0583,0.167
1.778056,-0.1474,-0.0534,-0.0022,0.157
1.789114,-0.0387,-0.0927,-0.0079,0.101
1.798600,0.0030,-0.1589,0.0005,0.159
1.809334,0.0730,-0.1430,-0.0041,0.161
1.817802,0.0754,-0.0726,-0.0218,0.107
1.827680,0.0239,-0.0158,-0.0253,0.038
1.838528,0.0407,0.0138,-0.0825,0.093
1.848122,0.0167,0.0159,-0.0438,0.049
1.857972,0.0467,-0.0233,-0.0588,0.079
1.868658,0.0218,-0.0766,-0.1003,0.128
1.881028,0.0370,-0.0352,-0.1406,0.150
1.887869,0.0519,-0.0352,-0.1522,0.165
1.898176,0.1074,0.0052,-0.1488,0.184
1.908055,0.1352,-0.0095,-0.1444,0.198
1.918132,0.2434,-0.0387,-0.1799,0.305
1.929553,0.2137,0.0129,-0.1059,0.239
1.937622,0.2233,-0.0453,-0.1133,0.254
1.947972,0.1771,-0.0360,-0.1071,0.210
1.957733,0.1301,-0.0133,-0.1146,0.174
1.968523,0.0694,-0.0452,-0.0542,0.099
1.978078,0.0633,-0.0361,-0.0620,0.096
1.988920,0.0031,-0.0132,-0.0700,0.071
2.000193,-0.0158,-0.0308,-0.0376,0.051
2.008104,-0.0614,-0.0752,0.0215,0.099
2.017795,-0.0518,-0.1327,0.0662,0.157
2.029186,-0.0688,-0.1625,0.1102,0.208
2.037760,-0.0443,-0.1510,0.0856,0.179
2.047879,-0.0459,-0.1112,0.0733,0.141
2.057711,-0.0594,-0.1111,0.0866,0.153
2.067876,-0.0574,-0.1367,0.1116,0.186
2.078930,-0.0539,-0.1475,0.0940,0.183
2.089687,-0.0764,-0.1711,0.0755,0.202
2.098433,-0.0844,-0.1531,0.0970,0.200
2.108679,-0.0917,-0.1210,0.0769,0.170
2.117761,-0.0716,-0.0615,0.0700,0.117
2.129345,-0.0516,-0.0156,0.0494,0.073
2.137664,-0.0321,-0.0245,0.0154,0.043
2.147850,-0.0403,0.0069,-0.0040,0.041
2.158173,-0.0625,-0.0029,-0.0499,0.080
2.168285,-0.0169,-0.0268,-0.0677,0.075
2.178641,-0.0397,-0.0509,-0.0031,0.065
2.188982,0.0052,-0.0891,-0.0198,0.091
2.198582,0.0224,-0.1004,-0.0222,0.105
2.208061,-0.0018,-0.0713,-0.0099,0.072
2.217723,-0.0263,-0.0564,-0.0238,0.067
2.229448,0.0713,-0.0556,-0.0504,0.104
2.237652,0.0734,-0.0551,-0.0626,0.111
2.247837,0.0209,-0.1092,-0.0200,0.113
2.257717,0.0631,-0.1090,0.0224,0.128
2.268033,0.1182,-0.0956,-0.0307,0.155
2.278071,0.0770,-0.0415,-0.0432,0.098
2.289666,-0.0324,-0.0420,-0.0969,0.110
2.299330,0.0351,-0.0152,-0.0554,0.067
2.309273,0.1292,-0.0159,-0.0684,0.147
2.318961,0.0733,-0.0305,-0.0676,0.104
2.330572,0.0172,-0.0587,-0.0258,0.066
2.338599,0.0563,-0.1279,0.0024,0.140
2.348427,0.1089,-0.0882,-0.0375,0.145
2.358170,0.0527,-0.0756,0.0042,0.092
2.368519,-0.0034,-0.0493,-0.0359,0.061
2.378808,-0.0046,-0.0365,-0.0350,0.051
2.389562,0.0216,0.0308,-0.1018,0.109
2.400098,-0.0064,0.0299,-0.1000,0.105
2.409250,0.0199,0.0017,-0.0573,0.061
2.420853,0.0324,-0.0130,-0.0146,0.038
2.429403,0.0450,-0.0413,-0.0128,0.062
2.439958,0.0306,-0.0966,-0.0656,0.121
2.449509,-0.0105,-0.0971,-0.0096,0.098
