time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.953117,-0.0637,0.0119,0.0291,0.071
2.962622,-0.0608,-0.0155,0.0298,0.070
2.970465,-0.0581,-0.0020,0.0168,0.060
2.980357,-0.0824,-0.0158,0.0172,0.086
2.990923,-0.0523,-0.0431,0.0173,0.070
3.001661,-0.0494,-0.0568,0.0170,0.077
3.010847,-0.0058,-0.0294,0.0159,0.034
3.022777,-0.0170,-0.0292,0.0009,0.034
3.033414,-0.0418,-0.0018,-0.0000,0.042
3.041832,-0.0394,0.0255,0.0398,0.061
3.051246,-0.0368,0.0257,0.0114,0.046
3.061736,0.0067,0.0258,0.0101,0.029
3.070474,-0.0046,0.0123,-0.0047,0.014
3.080976,-0.0296,0.0261,0.0351,0.053
3.090576,-0.0412,-0.0010,0.0477,0.063
3.101386,-0.0393,-0.0281,0.1010,0.112
3.112452,0.0031,-0.0278,0.0721,0.077
3.121266,0.0181,-0.0548,0.0428,0.072
3.131123,0.0193,-0.0544,0.0405,0.071
3.142084,-0.0477,-0.0268,-0.0027,0.055
3.152443,-0.0467,-0.0127,0.0356,0.060
3.162515,-0.0322,0.0013,0.0331,0.046
3.172786,-0.0177,0.0017,0.0169,0.025
3.182303,-0.0169,-0.0115,0.0144,0.025
3.190640,-0.0161,0.0162,0.0390,0.045
3.202496,-0.0015,-0.0106,0.0769,0.078
3.211903,-0.0278,-0.0100,0.0874,0.092
3.221560,0.0547,-0.0095,0.0707,0.090
3.230793,0.0417,0.0046,0.0270,0.050
3.240843,0.0150,0.0050,0.0245,0.029
3.250940,0.0155,0.0054,0.0221,0.027
3.261772,-0.0250,-0.0214,0.0197,0.038
3.270655,-0.0383,-0.0347,0.0173,0.055
3.281164,-0.0381,-0.0479,0.0151,0.063
3.290622,0.0029,-0.0612,-0.0007,0.061
3.301615,-0.0106,-0.0608,0.0108,0.063
3.312058,0.0575,-0.0877,-0.0048,0.105
3.321348,0.0300,-0.0874,-0.0473,0.104
3.330564,0.0296,-0.0872,-0.0622,0.111
