time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.668223,1.6058,0.8595,1.7860,2.551
2.676125,1.9852,0.9024,1.2819,2.530
2.687315,2.1988,0.9144,0.7133,2.486
2.696452,2.2878,0.8949,0.1131,2.459
2.707132,2.3054,0.9796,-0.3231,2.526
2.716118,2.1711,1.2227,-0.6976,2.588
2.726056,1.9217,1.4200,-0.8992,2.553
2.736282,1.6728,1.4767,-1.0648,2.472
2.748406,1.4716,1.5157,-1.1265,2.394
2.758452,1.2287,1.5379,-1.0981,2.254
2.767131,0.9086,1.4894,-0.9949,2.008
2.778462,0.5707,1.3303,-0.8327,1.670
2.788371,0.1241,1.1026,-0.5304,1.230
2.797460,-0.2935,0.7118,-0.1500,0.784
2.807412,-0.7112,0.4446,0.1495,0.852
2.817029,-1.1602,0.3964,0.4016,1.290
2.827547,-1.6535,0.3425,0.6956,1.826
2.837239,-2.1174,0.2988,0.8489,2.301
2.848164,-2.2243,0.3310,0.9036,2.424
2.860627,-2.0145,0.3130,0.7845,2.184
2.869118,-1.6486,0.2040,0.5217,1.741
2.878729,-1.3484,0.0710,0.2779,1.379
2.896848,-0.9956,-0.1783,-0.0189,1.012
2.908638,-0.7606,-0.4874,-0.3003,0.952
2.916906,-0.4465,-0.6891,-0.3636,0.898
2.927466,-0.2063,-0.5930,-0.3434,0.716
2.937132,-0.0832,-0.4446,-0.6881,0.823
2.946917,0.0577,-0.5979,-1.3302,1.460
2.956597,0.3470,-0.7686,-1.7615,1.953
2.967620,0.5583,-0.9172,-2.0377,2.303
2.977567,0.7631,-1.2199,-1.8697,2.359
2.986271,1.0400,-1.8104,-1.4532,2.544
2.997111,1.2959,-2.3886,-1.3753,3.046
3.006844,1.4966,-2.6288,-1.6187,3.431
3.016918,1.3829,-2.6545,-1.9067,3.549
3.027867,0.8041,-2.6131,-1.8265,3.288
3.036138,0.1190,-2.4356,-1.3130,2.770
3.046047,-0.3033,-2.0945,-0.6941,2.227
