time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.982445,-1.4092,-0.0466,-0.5454,1.512
2.991795,-1.8321,0.2600,-0.3534,1.884
3.001331,-1.9185,0.6205,-0.2700,2.034
3.011054,-1.7489,0.9950,-0.3134,2.036
3.022648,-1.3164,1.3564,-0.3569,1.924
3.031291,-0.7745,1.6911,-0.4568,1.915
3.040888,-0.3522,2.0127,-0.5860,2.126
3.050655,0.0806,2.2934,-0.6483,2.385
3.062633,0.3939,2.4371,-0.7233,2.573
3.071776,0.6090,2.4705,-0.9034,2.700
3.081128,0.6666,2.3387,-0.8466,2.575
3.091790,0.6307,2.2462,-0.6361,2.418
3.102939,0.4191,2.0981,-0.3137,2.162
3.117903,0.0735,1.9629,-0.0038,1.964
3.122557,-0.1559,1.8683,0.1549,1.881
3.131782,-0.3965,1.7467,0.2833,1.813
3.141782,-0.5945,1.5440,0.4889,1.725
3.153413,-0.6086,1.2741,0.5664,1.521
3.161747,-0.4727,1.0461,0.5562,1.276
3.171835,-0.2919,0.8736,0.3639,0.990
3.182902,-0.1602,0.6748,0.0579,0.696
3.192006,-0.0235,0.4511,-0.0677,0.457
3.210567,0.1722,0.2297,-0.0668,0.295
3.223786,0.3623,-0.0145,-0.2208,0.425
3.232518,0.4150,-0.1216,-0.5010,0.662
3.240525,0.3840,-0.1737,-0.7016,0.818
3.250267,0.3374,-0.2665,-0.7124,0.832
3.260593,0.2861,-0.3335,-0.6491,0.784
3.270309,0.0792,-0.3481,-0.6450,0.737
3.280481,-0.0909,-0.3105,-0.5494,0.638
3.291368,-0.1394,-0.3024,-0.4445,0.555
3.300913,-0.1071,-0.3502,-0.3615,0.515
3.310618,0.0061,-0.4530,-0.3587,0.578
3.320972,0.1869,-0.5559,-0.4920,0.765
3.331967,0.2450,-0.5226,-0.5167,0.775
3.341381,0.2218,-0.3666,-0.4876,0.649
3.351813,0.2538,-0.2511,-0.3651,0.511
3.361982,0.2460,-0.4753,-0.2053,0.573
3.370945,0.2525,-0.9027,-0.1042,0.943
3.381171,0.2189,-1.6149,-0.2121,1.643
3.391578,0.1450,-2.3530,-0.3933,2.390
3.400573,-0.0782,-2.9669,-0.3624,2.990
3.411308,-0.3283,-3.6336,-0.2698,3.658
3.422398,-0.6854,-4.1487,-0.1702,4.208
3.431162,-1.0509,-4.2397,0.0859,4.369
3.441305,-1.3676,-3.9337,0.3075,4.176
3.450307,-1.6353,-3.2855,0.4817,3.701
3.461137,-1.8681,-2.3365,0.7457,3.083
3.472948,-2.0377,-1.2500,1.1541,2.655
3.480734,-2.0994,-0.2167,1.4599,2.566
3.490515,-2.0612,0.5193,1.7942,2.782
3.500394,-1.9635,0.7264,2.1808,3.023
3.512082,-1.6248,0.5124,2.2961,2.859
3.520988,-1.1346,0.1754,2.2006,2.482
3.531665,-0.6313,-0.0807,1.9090,2.012
3.541423,-0.1708,-0.2148,1.4196,1.446
3.551378,0.1470,-0.3228,1.0911,1.147
3.561764,0.3054,-0.4057,0.7672,0.920
3.572390,0.3058,-0.3682,0.4503,0.657
3.581196,0.1620,-0.1826,0.2492,0.349
