time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.615844,0.2582,-0.0093,-0.2972,0.394
2.622164,0.1767,0.1302,-0.4050,0.461
2.632348,0.0129,0.2020,-0.3228,0.381
2.642815,-0.1634,0.0430,-0.0922,0.192
2.651522,-0.3373,-0.1420,0.0688,0.372
2.661949,-0.5221,-0.1351,0.1875,0.571
2.671541,-0.7320,-0.0185,0.2372,0.770
2.682402,-0.8722,0.0581,0.2993,0.924
2.691342,-0.9104,-0.0679,0.2102,0.937
2.702354,-0.8957,-0.1096,0.0514,0.904
2.714988,-0.7588,-0.0805,-0.0275,0.764
2.722714,-0.5983,-0.0629,0.0008,0.602
2.733139,-0.3388,-0.1120,0.1771,0.398
2.743406,-0.1066,-0.2006,0.3370,0.406
2.751945,0.0686,-0.2330,0.4526,0.514
2.761468,0.1717,-0.1141,0.4555,0.500
2.771621,0.2157,-0.0350,0.3876,0.445
2.783031,0.2687,-0.0645,0.3862,0.475
2.792036,0.2503,-0.1483,0.4382,0.526
2.802760,0.1736,-0.1232,0.4079,0.460
2.817396,0.1035,-0.0986,0.3090,0.340
2.822884,-0.0162,0.0344,0.2371,0.240
2.832752,-0.0076,-0.0240,0.0833,0.087
2.842711,-0.0179,-0.0559,-0.1109,0.126
2.852928,0.0511,-0.0344,-0.3174,0.323
2.861761,0.1200,0.0405,-0.3997,0.419
2.871622,0.2844,0.0326,-0.4390,0.524
2.882345,0.3268,0.1453,-0.3794,0.521
2.893204,0.3018,0.1054,-0.2197,0.388
2.903710,0.2235,0.0221,-0.1095,0.250
2.919136,0.2552,-0.0231,-0.1580,0.301
2.922886,0.2060,0.0791,-0.2565,0.338
2.933104,0.1438,0.2202,-0.3378,0.428
2.943516,0.1091,0.2236,-0.3484,0.428
2.952877,0.0335,0.1169,-0.3438,0.365
2.963796,-0.0562,0.0238,-0.2028,0.212
2.972862,-0.2140,0.0131,-0.0632,0.224
2.988584,-0.3164,0.0171,0.0066,0.317
2.997533,-0.3902,0.0221,-0.0751,0.398
3.004030,-0.3812,0.0008,-0.2126,0.436
3.014393,-0.3298,-0.0061,-0.2696,0.426
3.023281,-0.2064,-0.0257,-0.1912,0.283
3.034323,-0.0914,-0.0445,-0.0316,0.106
3.045300,0.0556,-0.0623,0.1135,0.141
3.061464,0.1483,-0.1217,0.2487,0.314
3.072280,0.2265,-0.1357,0.3192,0.414
3.084178,0.2886,-0.1617,0.3592,0.488
3.092937,0.2664,-0.1723,0.3142,0.447
3.102515,0.2018,-0.1270,0.2393,0.338
3.112432,0.1228,-0.1215,0.1895,0.256
3.121347,0.0135,-0.1422,0.1240,0.189
3.133102,-0.0456,-0.1352,0.0432,0.149
3.142586,-0.0806,-0.1143,0.0567,0.151
3.151471,-0.0624,-0.0795,0.1648,0.193
3.162489,-0.0574,-0.0715,0.3404,0.353
3.173163,-0.0238,-0.0904,0.4065,0.417
3.184984,-0.0298,-0.0953,0.4176,0.429
3.192846,-0.0482,-0.0593,0.3470,0.355
3.202895,-0.0388,-0.0509,0.2226,0.232
3.211532,-0.0823,-0.0022,0.1404,0.163
3.221663,-0.0955,0.0050,0.0733,0.121
3.232979,-0.0783,0.0255,0.0483,0.095
3.242215,-0.0593,0.0454,-0.0028,0.075
3.252261,0.0004,0.0649,-0.0531,0.084
3.261602,0.0048,0.0971,-0.2110,0.232
3.271539,0.0353,0.1285,-0.3948,0.417
3.282063,0.0377,0.1316,-0.3726,0.397
3.292847,0.0532,0.0649,-0.1706,0.190
3.301866,0.1227,0.0237,-0.0334,0.129
3.311545,0.2058,0.0622,-0.0290,0.217
3.322473,0.3151,0.1533,-0.1167,0.369
3.332435,0.3134,0.2288,-0.2967,0.488
3.342135,0.2817,0.2071,-0.5010,0.611
3.352279,0.2068,0.1697,-0.6478,0.701
3.361717,0.0754,0.1578,-0.6149,0.639
3.371417,-0.0836,0.1447,-0.5393,0.565
3.383306,-0.2281,0.0085,-0.4627,0.516
3.391404,-0.3981,-0.0180,-0.2510,0.471
3.402901,-0.5392,0.0927,-0.1635,0.571
3.412526,-0.5026,0.2042,-0.0908,0.550
3.422198,-0.3814,0.1663,-0.0050,0.416
3.432356,-0.1600,-0.0069,0.0531,0.169
3.442677,0.0664,-0.1518,0.0284,0.168
3.453196,0.2681,-0.1731,-0.0386,0.321
3.461695,0.3740,-0.1390,-0.0799,0.407
3.471515,0.4099,-0.0361,-0.1499,0.438
3.482894,0.3620,0.0267,-0.1400,0.389
3.491460,0.2714,0.0361,-0.1187,0.298
3.501848,0.1521,0.0604,-0.1677,0.234
3.515306,0.0865,0.0447,-0.1230,0.157
3.522225,0.0447,0.0429,-0.0794,0.101
3.532617,0.0244,0.0002,-0.1319,0.134
3.542099,-0.0011,-0.0294,-0.1709,0.173
3.553327,0.0392,-0.0322,-0.2096,0.216
3.561572,0.0929,-0.0350,-0.1667,0.194
3.571406,0.1345,-0.0924,-0.1098,0.197
3.582685,0.1645,-0.0685,-0.0926,0.201
3.593029,0.1692,-0.0858,-0.0337,0.193
3.602128,0.0935,-0.1028,0.1475,0.203
3.616394,0.0050,-0.0510,0.2595,0.264
3.622250,-0.0820,-0.0797,0.3563,0.374
3.632380,-0.1668,-0.1348,0.4249,0.476
3.642892,-0.2222,-0.2031,0.5203,0.601
3.651876,-0.2349,-0.2422,0.5858,0.676
3.661684,-0.1923,-0.2097,0.6591,0.718
3.674016,-0.1493,-0.2403,0.7652,0.816
3.682093,-0.0109,-0.2664,0.7823,0.826
3.693877,0.1136,-0.2348,0.8207,0.861
3.703251,0.1969,-0.1190,0.6915,0.729
3.714851,0.1981,-0.0296,0.4240,0.469
3.722338,0.0223,-0.0362,0.1302,0.137
3.732538,-0.2892,-0.1671,-0.1608,0.371
3.741821,-0.6536,-0.1641,-0.3934,0.780
3.751940,-0.7972,0.1225,-0.6350,1.027
3.762258,-0.6651,0.3933,-0.7226,1.058
3.771945,-0.4214,0.4310,-0.6024,0.852
3.782532,-0.1487,0.2061,-0.5300,0.588
3.792350,0.0969,-0.0652,-0.4340,0.449
3.802549,0.3415,-0.2875,-0.1105,0.460
3.818321,0.5571,-0.2818,0.0963,0.632
3.822897,0.7572,-0.0867,0.3049,0.821
3.834208,0.8607,-0.0274,0.3762,0.940
3.845021,0.8919,0.0737,0.3362,0.956
3.853781,0.8337,0.1348,0.1571,0.859
3.862959,0.7098,0.1146,-0.0521,0.721
3.874010,0.5331,0.0675,-0.0869,0.544
3.883326,0.3336,-0.0477,0.0125,0.337
3.902551,0.0630,-0.0970,0.2021,0.233
3.913621,-0.1376,-0.0967,0.2621,0.311
3.922176,-0.3062,0.0424,0.1955,0.366
3.932787,-0.4152,0.0872,-0.0081,0.424
3.941748,-0.4388,0.0767,-0.2368,0.504
3.951663,-0.4031,0.0510,-0.3802,0.556
3.961534,-0.3171,0.0516,-0.3971,0.511
3.971811,-0.2332,0.0794,-0.3431,0.422
3.982327,-0.1393,0.1078,-0.2741,0.326
3.992069,-0.0668,0.1636,-0.2041,0.270
4.002305,-0.1008,0.2047,-0.1862,0.295
4.018129,-0.0671,0.1757,-0.2058,0.279
4.023026,-0.1160,0.1309,-0.2492,0.304
4.033271,-0.1933,0.1246,-0.3297,0.402
4.041937,-0.2584,0.1432,-0.3930,0.492
4.052496,-0.3249,0.1601,-0.3585,0.510
4.061941,-0.3519,0.1626,-0.3367,0.513
4.071576,-0.3529,0.1379,-0.3425,0.511
4.082333,-0.3547,0.1133,-0.3898,0.539
4.091391,-0.3294,0.1160,-0.4645,0.581
4.101791,-0.2081,0.1322,-0.4710,0.532
4.114784,-0.1267,0.0800,-0.4633,0.487
4.122338,-0.0308,0.0549,-0.3871,0.392
4.133026,0.0652,0.0432,-0.2837,0.294
4.142580,0.1875,0.0181,-0.1808,0.261
4.154488,0.2533,-0.0065,-0.0793,0.266
4.161765,0.3035,-0.0301,-0.0479,0.309
4.171541,0.3663,-0.0118,-0.0457,0.369
4.182413,0.4395,0.0073,-0.0862,0.448
4.191476,0.4248,0.0131,-0.1012,0.437
4.203077,0.3884,-0.0215,-0.0636,0.394
4.216085,0.2766,-0.0695,0.0402,0.288
