time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.551582,0.1213,-0.0977,-0.2136,0.264
3.561013,0.1185,-0.0437,-0.1705,0.212
3.573903,0.0345,-0.0035,-0.1117,0.117
3.581469,0.0326,0.0228,-0.0787,0.088
3.591293,0.0174,0.0354,-0.0182,0.043
3.601875,-0.0521,0.0209,0.0148,0.058
3.611603,-0.0397,0.0746,0.0474,0.097
3.622319,0.0136,0.0602,0.0387,0.073
3.630737,-0.0283,0.0594,0.0161,0.068
3.640862,0.0251,0.0723,0.0068,0.077
3.651486,0.0921,0.0308,-0.0300,0.102
3.662208,0.0638,-0.0107,-0.0671,0.093
3.673041,0.0353,0.0160,-0.0775,0.087
3.682341,-0.0067,0.0429,-0.0478,0.065
3.692069,0.0331,0.0426,-0.0188,0.057
3.701537,0.0593,0.0696,-0.0856,0.125
3.711675,-0.0099,0.0830,-0.0571,0.101
3.721984,-0.0382,0.0282,0.0124,0.049
3.732237,-0.0664,0.0280,0.0682,0.099
3.743502,0.0009,-0.0267,0.0557,0.062
3.752135,0.1631,-0.0950,0.0567,0.197
3.763394,0.2293,-0.1633,-0.0240,0.283
3.772638,0.1720,-0.1636,-0.0502,0.243
3.783053,0.0871,-0.1229,-0.0221,0.152
3.802019,-0.0419,-0.0823,0.0190,0.094
3.811840,-0.1261,-0.0551,0.0595,0.150
3.821252,-0.0872,-0.0823,0.0588,0.134
3.831486,-0.0070,-0.1367,-0.0785,0.158
3.842062,0.0189,-0.1365,-0.1478,0.202
3.850776,-0.0095,-0.1091,-0.1217,0.164
3.861586,-0.0650,-0.0682,-0.0682,0.116
3.871158,-0.1338,0.0000,-0.0145,0.135
3.881035,-0.1199,0.0410,0.0805,0.150
3.895577,-0.1178,0.0138,0.0259,0.121
3.902025,-0.1004,-0.0133,-0.0149,0.102
3.911250,-0.0955,0.0277,0.0533,0.113
3.921478,-0.1305,0.0279,0.0806,0.156
3.931285,-0.0700,-0.0537,0.0672,0.111
3.941510,-0.0100,-0.0536,0.0947,0.109
3.950757,0.0086,-0.0535,0.0542,0.077
3.961560,-0.0817,-0.0261,-0.0003,0.086
3.970798,-0.1173,-0.0258,-0.0147,0.121
3.981285,-0.0984,-0.0118,-0.1248,0.159
3.990964,-0.0252,0.0021,-0.1260,0.129
4.001615,-0.0613,0.0160,-0.1811,0.192
4.010959,-0.0976,0.0025,-0.1812,0.206
4.020684,-0.0253,0.0707,-0.0993,0.125
4.030630,-0.0216,0.0162,-0.0851,0.089
4.041021,0.0634,0.0159,-0.0967,0.117
4.050877,0.0116,0.0563,-0.0382,0.069
4.061068,0.0276,0.0418,0.0353,0.061
4.071246,-0.0519,0.0273,0.0142,0.060
4.080789,-0.0908,-0.0280,0.0199,0.097
4.090739,-0.0891,-0.0288,-0.0019,0.094
4.101049,-0.1554,-0.0432,-0.0108,0.162
4.111940,-0.1260,-0.0437,0.0203,0.135
4.120951,-0.0282,-0.0578,0.0371,0.074
4.132213,0.0695,-0.0445,0.0124,0.083
4.141074,0.1122,-0.0447,0.0410,0.128
4.151114,0.1406,-0.0583,0.0409,0.158
4.160989,0.1278,-0.0171,0.0257,0.131
