time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.721244,0.7350,-0.7857,-0.3619,1.135
1.731050,1.1450,-0.5133,-0.5266,1.361
1.742124,1.4390,-0.3229,-0.6496,1.611
1.752328,1.6639,-0.1602,-0.7297,1.824
1.761656,1.7590,0.0148,-0.6964,1.892
1.771276,1.7773,0.1069,-0.5772,1.872
1.784158,1.6560,0.0346,-0.5642,1.750
1.793055,1.4902,-0.5423,-0.5640,1.683
1.801303,1.1753,-1.3648,-0.3329,1.832
1.811284,0.7191,-2.0376,0.1418,2.165
1.822867,0.2110,-2.3286,0.7630,2.459
1.833240,-0.3292,-2.2779,1.3389,2.663
1.843201,-0.5857,-2.0463,1.7140,2.733
1.852143,-0.5434,-1.6428,1.8498,2.533
1.863350,-0.2294,-1.1358,1.7336,2.085
1.872785,0.0800,-0.7476,1.5255,1.701
1.882951,0.3678,-0.6422,1.3357,1.527
1.893228,0.6603,-0.7374,1.1752,1.537
1.904093,0.8071,-0.8838,1.1534,1.662
1.912418,0.8066,-1.0004,1.2987,1.827
1.926357,0.5354,-0.9382,1.5305,1.873
1.939967,0.2518,-0.7800,1.7149,1.901
1.944496,-0.0170,-0.6361,1.7196,1.834
1.961788,-0.2119,-0.6141,1.4653,1.603
1.972760,-0.2473,-0.6691,1.3208,1.501
1.983903,-0.1730,-0.6182,1.1428,1.311
1.991256,-0.0988,-0.4744,0.9849,1.098
2.001282,0.0431,-0.2783,0.7914,0.840
2.010992,0.1442,-0.1657,0.4664,0.515
2.021129,0.3142,-0.1365,0.2010,0.397
2.032916,0.4446,-0.1093,-0.0305,0.459
2.041942,0.5215,-0.1113,-0.1448,0.553
2.051635,0.5171,-0.0063,-0.1691,0.544
2.061515,0.4579,0.1243,-0.1317,0.492
2.071895,0.3842,0.2401,-0.0755,0.459
2.083226,0.3228,0.3814,-0.0657,0.504
2.091822,0.2731,0.4523,-0.0170,0.529
2.101311,0.2475,0.4253,0.0170,0.492
2.111091,0.2581,0.3963,0.0608,0.477
2.121195,0.2504,0.2979,0.1369,0.413
2.132431,0.2664,0.1989,0.2279,0.403
2.142499,0.1861,0.1953,0.3042,0.407
2.151233,0.1343,0.2738,0.3788,0.486
2.161192,0.0576,0.4616,0.3979,0.612
2.172156,-0.0162,0.6224,0.3892,0.734
2.181250,-0.0060,0.7976,0.2954,0.851
2.192131,-0.0486,0.9193,0.1695,0.936
2.201249,-0.0631,1.0555,0.0261,1.058
2.211060,-0.0899,1.0829,-0.0913,1.090
2.221130,-0.1280,1.0287,-0.1530,1.048
2.232100,-0.0953,0.7836,-0.1717,0.808
2.240780,-0.1412,0.5249,-0.0797,0.549
2.252548,-0.2111,0.2527,0.0954,0.343
2.263025,-0.3451,0.0761,0.3525,0.499
2.272967,-0.4069,-0.0864,0.6640,0.784
2.282015,-0.3972,-0.1804,0.9209,1.019
2.291182,-0.2904,-0.2197,1.0818,1.141
2.301559,-0.0203,-0.2315,1.1727,1.196
2.311056,0.1804,-0.1471,1.1357,1.159
2.321277,0.4200,-0.2111,0.8987,1.014
2.332224,0.8064,-0.5326,0.3250,1.020
2.341758,1.2960,-1.1261,-0.4587,1.777
2.352099,1.7617,-1.6119,-1.2962,2.717
2.361435,1.8873,-1.5285,-2.0023,3.148
2.372580,1.6210,-0.8354,-2.3137,2.946
2.383009,1.1847,-0.0908,-2.2847,2.575
2.391244,0.8516,0.4055,-2.0232,2.232
2.402240,0.7151,0.5708,-1.6481,1.885
2.411749,0.7214,0.4459,-1.2426,1.504
2.421143,0.7802,0.1140,-0.8544,1.163
2.432651,0.7428,-0.2207,-0.4839,0.914
2.442939,0.4884,-0.3801,-0.1217,0.631
2.452279,0.0479,-0.3084,0.0496,0.316
2.461952,-0.4939,-0.1402,-0.0018,0.513
2.471625,-0.9865,-0.0245,-0.1282,0.995
2.484224,-1.2129,0.0818,-0.3017,1.253
2.491737,-1.1318,0.1251,-0.4845,1.238
2.502087,-0.9071,0.1167,-0.7154,1.161
2.511432,-0.5664,-0.0262,-0.8274,1.003
2.521119,-0.1902,-0.1940,-0.8759,0.917
2.532654,0.1237,-0.3599,-0.9161,0.992
2.540999,0.2088,-0.4157,-0.9322,1.042
2.552264,0.0235,-0.3759,-1.0307,1.097
2.561261,-0.2956,-0.2812,-1.1710,1.240
2.572135,-0.5720,-0.0909,-1.2030,1.335
2.584011,-0.7530,0.0145,-1.1551,1.379
2.591967,-0.8402,0.0761,-0.9620,1.280
2.601280,-0.8484,0.0389,-0.6903,1.094
2.612204,-0.9136,0.0401,-0.4941,1.039
2.622614,-0.9937,0.0000,-0.3667,1.059
2.635311,-1.1412,-0.0254,-0.2581,1.170
2.647144,-1.1485,-0.0763,-0.2642,1.181
2.653120,-1.0668,-0.1797,-0.3027,1.123
2.663853,-0.9346,-0.2402,-0.3320,1.020
2.673042,-0.7526,-0.1900,-0.2702,0.822
