time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.228680,2.6053,-12.0860,-1.9044,12.509
2.239068,2.1366,-10.5376,-2.6351,11.070
2.249050,0.4641,-7.8594,-2.5132,8.264
2.258158,-1.1665,-5.3028,-1.8942,5.751
2.268933,-2.4402,-3.5075,-1.2422,4.450
2.279809,-2.8047,-2.2702,-0.8572,3.709
2.288004,-2.1786,-1.5097,-0.9688,2.822
2.298095,-0.9173,-1.1043,-1.3024,1.938
2.308108,-0.0206,-0.8506,-1.4909,1.717
2.321759,0.0891,-0.7227,-1.5431,1.706
2.330948,-0.4796,-0.6531,-1.4291,1.643
2.338808,-1.4214,-0.4637,-1.2875,1.973
2.348009,-2.1937,-0.0846,-1.0250,2.423
2.359432,-2.4805,0.3633,-0.7034,2.604
2.369614,-2.4941,0.7706,-0.2876,2.626
2.379276,-2.2602,1.2179,0.1249,2.570
2.388462,-1.7912,1.5815,0.4935,2.440
2.398349,-1.2013,1.9976,0.7086,2.436
2.407968,-0.5026,2.4803,0.8392,2.666
2.420647,0.0775,2.9912,0.9610,3.143
2.428832,0.5058,3.4635,1.1403,3.681
2.438742,0.7552,3.8841,1.3763,4.189
2.449023,0.9006,4.0623,1.6681,4.483
2.458058,0.9449,4.1761,2.0530,4.748
2.468155,1.0275,4.0902,2.4591,4.882
2.479591,1.2088,3.9968,3.0304,5.159
2.488017,1.3484,3.7734,3.5176,5.332
2.497986,1.4455,3.6372,3.9309,5.547
2.508086,1.3961,3.6950,4.1741,5.747
2.518948,1.2425,3.8608,3.9160,5.638
2.528088,0.9227,3.8992,3.0374,5.028
2.538086,0.4024,3.6604,1.7697,4.086
2.548405,-0.1626,3.1027,0.4632,3.141
2.558014,-0.5076,2.7841,-0.3124,2.847
2.568856,-0.6586,2.6102,-0.6732,2.775
2.578851,-0.5582,2.1605,-0.8211,2.378
2.588733,-0.0252,1.7768,-0.7601,1.933
2.598697,0.6436,1.7165,-1.0662,2.121
2.607872,0.9617,2.0738,-1.6842,2.839
2.621850,0.6828,2.5067,-2.5860,3.666
2.629062,-0.0243,2.0198,-3.4978,4.039
2.639588,-0.3641,0.2463,-4.1375,4.161
2.648616,0.0305,-2.5270,-4.5946,5.244
2.660112,0.8126,-4.5697,-4.9455,6.782
2.668879,1.4554,-4.3297,-5.1467,6.881
2.678766,1.2351,-2.8560,-5.0904,5.966
2.689120,0.0511,-1.6301,-3.8007,4.136
2.699359,-1.2027,-1.2603,-1.9666,2.627
2.709969,-1.8979,-1.8804,-0.5723,2.732
2.720087,-2.1742,-4.1779,-0.5179,4.738
2.729831,-1.6469,-8.0290,-1.4584,8.325
2.740152,-0.2348,-9.8519,-1.6704,9.995
