time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.774745,-0.6758,-1.6724,-0.0510,1.804
1.784896,-0.5843,-1.6920,0.0102,1.790
1.796248,-0.7609,-1.5501,0.0910,1.729
1.804776,-0.8915,-1.4374,0.1651,1.699
1.815128,-1.0034,-1.4356,0.3675,1.790
1.823538,-1.0572,-1.4904,0.5769,1.916
1.833414,-1.0419,-1.5200,0.8059,2.011
1.845070,-1.0824,-1.4963,0.9282,2.067
1.853220,-1.2074,-1.3645,0.7106,1.956
1.865049,-1.3485,-1.1656,0.2627,1.802
1.881862,-1.4634,-0.7496,-0.2241,1.659
1.883919,-1.5904,-0.2388,-0.6019,1.717
1.893985,-1.6319,0.2308,-0.7484,1.810
1.904918,-1.5998,0.7265,-0.6881,1.887
1.913282,-1.4106,1.1794,-0.5268,1.913
1.925233,-1.1055,1.5618,-0.3985,1.955
1.934138,-0.7460,1.8325,-0.3847,2.016
1.947718,-0.3491,2.1005,-0.4026,2.167
1.963092,0.0573,2.3372,-0.3641,2.366
1.963755,0.4287,2.4328,-0.1699,2.476
1.973395,0.8011,2.3627,0.0203,2.495
1.984405,1.0401,2.0191,0.2414,2.284
1.995988,1.1994,1.5395,0.4352,1.999
2.004819,1.2923,0.9930,0.4484,1.690
2.015543,1.2981,0.6945,0.3177,1.506
2.023265,1.2264,0.7265,-0.0120,1.425
2.033423,1.1023,0.9519,-0.3470,1.497
2.044792,0.9707,1.1516,-0.6573,1.643
2.053380,0.8522,1.2160,-0.7797,1.677
2.065154,0.7275,1.1854,-0.7824,1.596
2.080118,0.5622,1.1269,-0.6495,1.417
2.084757,0.3883,1.0806,-0.5286,1.264
2.094525,0.1006,1.0462,-0.3633,1.112
2.104491,-0.0951,0.9962,-0.1804,1.017
2.114760,-0.1994,0.8630,0.0880,0.890
2.123486,-0.3780,0.6468,0.2093,0.778
2.133316,-0.5366,0.4436,0.2226,0.731
2.144272,-0.7380,0.2542,0.0168,0.781
2.153218,-0.8550,0.1607,-0.3681,0.945
2.164825,-0.9134,0.1090,-0.7692,1.199
2.177986,-0.9693,0.1532,-1.1177,1.487
2.184039,-0.8765,0.1566,-1.3717,1.635
2.193539,-0.6806,0.2004,-1.4071,1.576
2.205175,-0.4137,0.1888,-1.2230,1.305
2.214174,-0.0668,0.1760,-0.9548,0.973
2.223800,0.3293,0.1212,-0.6297,0.721
2.233305,0.6507,0.1198,-0.3566,0.752
2.244552,0.9249,0.1447,-0.1630,0.950
2.254624,1.1134,0.0600,-0.0365,1.116
2.265453,1.1995,-0.1335,0.0077,1.207
2.280349,1.1889,-0.5981,0.0623,1.332
2.284091,1.0917,-1.4413,0.1785,1.817
2.294992,1.0416,-2.6329,0.4437,2.866
2.304415,1.0897,-3.6902,0.8420,3.939
2.314702,1.1566,-4.0298,1.2410,4.372
2.323499,1.3286,-3.6284,1.2963,4.076
2.333332,1.4870,-2.7218,0.8963,3.228
2.344629,1.5769,-1.8979,0.0872,2.469
2.353550,1.7072,-1.3613,-0.7210,2.299
2.364441,1.8098,-1.0719,-1.1447,2.395
2.377521,1.8844,-0.9075,-1.1420,2.383
2.384604,1.9843,-0.6774,-0.7536,2.228
2.394329,2.0530,-0.5178,-0.2659,2.134
2.404051,2.0481,-0.4833,0.1578,2.110
2.414512,1.9695,-0.5060,0.4767,2.089
2.424189,1.8178,-0.3818,0.6233,1.959
2.434550,1.5475,-0.1537,0.6980,1.705
2.444727,1.1885,0.0283,0.7425,1.402
2.454589,0.7830,0.1001,0.7080,1.060
2.464752,0.3309,0.1160,0.7184,0.799
2.479153,-0.0723,0.2539,0.7445,0.790
2.486097,-0.4646,0.4915,0.8677,1.100
2.496621,-0.7449,0.7375,1.0785,1.504
2.513569,-0.9305,0.8915,1.2076,1.766
2.523479,-0.9396,0.9853,1.2745,1.865
2.533495,-0.8795,1.0546,1.2030,1.826
2.544590,-0.7610,1.2215,0.9824,1.742
2.554034,-0.6841,1.3484,0.6426,1.643
2.565623,-0.6227,1.4480,0.1454,1.583
2.573955,-0.5533,1.5600,-0.3299,1.688
2.583737,-0.5074,1.7243,-0.7280,1.939
2.594418,-0.4212,1.8591,-0.9411,2.126
2.604456,-0.3385,1.8552,-1.0520,2.159
2.613352,-0.2065,1.6970,-0.9575,1.959
2.623466,-0.0124,1.2888,-0.6972,1.465
2.633417,0.2173,0.6168,-0.3378,0.736
2.643933,0.4828,-0.2365,0.0209,0.538
2.653162,0.8216,-1.2151,0.3444,1.507
2.665855,1.0838,-1.9904,0.5508,2.332
2.673377,1.2884,-2.3420,0.5931,2.738
2.683901,1.2971,-2.3236,0.3515,2.684
2.693573,1.1278,-2.0587,-0.1959,2.356
2.703675,0.8211,-1.7515,-0.8043,2.095
2.713408,0.4443,-1.4296,-1.2955,1.980
2.723747,0.0837,-0.9981,-1.5022,1.805
2.733264,-0.2712,-0.4697,-1.3167,1.424
2.744420,-0.5669,0.0732,-0.9416,1.102
2.753395,-0.6683,0.4527,-0.5511,0.977
2.765070,-0.6724,0.6544,-0.2519,0.972
2.775302,-0.5656,0.7050,-0.0021,0.904
2.784039,-0.3407,0.6736,0.1184,0.764
2.796721,-0.1166,0.6676,0.1033,0.685
2.804659,0.0214,0.6731,0.0734,0.677
2.814578,0.0254,0.8010,0.1128,0.809
2.824833,-0.1336,0.7654,0.1654,0.794
2.834410,-0.4009,0.1989,0.1896,0.486
2.843542,-0.6661,-0.5029,0.1294,0.845
2.860388,-0.9558,-0.9434,-0.0744,1.345
2.863970,-1.2152,-0.9991,-0.3435,1.610
2.876929,-1.4297,-0.5477,-0.6891,1.679
2.883882,-1.3399,-0.1768,-0.9419,1.647
2.894360,-1.0009,-0.3372,-0.8930,1.383
2.903644,-0.6452,-1.0293,-0.6242,1.366
2.913974,-0.3531,-1.6390,-0.2064,1.689
2.923660,-0.2887,-1.7161,0.3029,1.766
2.933319,-0.4137,-1.4645,0.7378,1.691
2.944300,-0.7145,-1.3335,1.1519,1.901
2.954124,-1.1223,-1.4186,1.3688,2.268
2.966849,-1.4597,-1.4482,1.3506,2.460
2.973856,-1.7127,-1.2457,1.1390,2.405
2.984759,-1.8536,-0.8920,0.6772,2.166
2.994717,-1.9230,-0.5096,0.0595,1.990
3.004732,-1.9611,-0.1258,-0.5234,2.034
3.013756,-1.9389,0.1767,-0.8911,2.141
3.024616,-1.7598,0.6284,-0.9176,2.082
3.033959,-1.5324,1.1189,-0.6802,2.016
3.046137,-1.2406,1.6194,-0.3230,2.065
3.055524,-0.8425,2.0741,-0.0326,2.239
3.065467,-0.4610,2.4697,0.0929,2.514
3.078957,-0.0603,2.7793,0.0527,2.780
3.085061,0.3433,3.0271,-0.1005,3.048
3.097946,0.6875,3.1444,-0.1732,3.223
3.103996,0.9427,3.2167,-0.1649,3.356
3.114795,1.1273,3.1376,-0.0713,3.335
3.123648,1.2116,2.9761,0.1190,3.215
3.134477,1.2025,2.7612,0.2107,3.019
3.146083,1.0644,2.5342,0.2019,2.756
3.154223,0.8729,2.3352,0.1486,2.497
3.164916,0.6664,2.1779,-0.0307,2.278
3.182574,0.5424,1.9807,-0.1062,2.056
3.189001,0.4520,1.8256,-0.1061,1.884
3.194925,0.3876,1.6984,-0.1105,1.746
3.206037,0.3265,1.4754,-0.1433,1.518
3.215200,0.2854,1.1012,-0.2563,1.166
3.224900,0.2539,0.6990,-0.3688,0.830
3.239868,0.1656,0.3789,-0.4693,0.625
3.248019,0.0342,0.1685,-0.5994,0.624
3.256469,-0.1012,0.0542,-0.7042,0.713
3.273421,-0.3983,0.0464,-0.7428,0.844
3.284190,-0.5768,0.1391,-0.7445,0.952
3.293682,-0.7779,0.1098,-0.6931,1.048
3.304221,-0.9337,0.0128,-0.6154,1.118
3.314079,-1.0149,-0.1243,-0.4440,1.115
3.324401,-0.9657,-0.3008,-0.1938,1.030
