time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.054297,-0.1092,-0.0243,0.0305,0.116
2.065402,-0.0790,0.0033,0.0156,0.081
2.074260,-0.0080,0.0172,0.0283,0.034
2.085243,0.0355,0.0038,0.0415,0.055
2.096083,-0.0029,0.0176,0.0683,0.071
2.105281,0.0131,-0.0095,0.0001,0.016
2.115135,0.0289,-0.0366,0.0134,0.048
2.125010,0.0852,-0.0772,0.0537,0.127
2.135032,0.1005,-0.0498,0.0395,0.119
2.145933,0.0474,-0.0497,-0.0020,0.069
2.154256,-0.0196,-0.0222,-0.0166,0.034
2.164187,-0.0599,-0.0629,-0.0587,0.105
2.174843,-0.0463,-0.0764,-0.0326,0.095
2.185193,-0.0062,-0.0899,-0.0472,0.102
2.194518,0.0876,-0.0627,0.0066,0.108
2.205319,0.0856,-0.0083,-0.0484,0.099
2.218198,0.0018,-0.0356,-0.1032,0.109
2.225612,-0.0137,-0.0357,-0.1034,0.110
2.234665,-0.0287,-0.0359,-0.1026,0.112
2.244963,-0.0705,-0.0498,-0.0869,0.122
2.254679,0.0107,-0.0094,-0.0563,0.058
2.265674,0.0374,0.0582,0.0019,0.069
2.274519,0.0235,0.0032,-0.0350,0.042
2.285304,0.0505,-0.0517,-0.0449,0.085
2.296586,0.0365,-0.0658,-0.0549,0.093
2.305030,0.0224,-0.0663,-0.0377,0.080
2.314381,-0.0869,-0.0259,0.0200,0.093
2.325148,-0.1007,0.0146,0.0638,0.120
2.335561,-0.1004,0.0143,0.0390,0.109
2.345090,-0.0996,0.0141,0.0140,0.102
2.354775,-0.0441,-0.0133,0.0158,0.049
2.365959,0.0116,0.0002,-0.0103,0.016
2.374317,0.0266,-0.0270,-0.0506,0.063
2.385215,0.0145,-0.0270,-0.1182,0.122
2.397557,0.0432,-0.0270,-0.1311,0.141
2.406348,0.0447,-0.0134,-0.0758,0.089
2.416073,0.0188,-0.0270,-0.0750,0.082
2.425643,0.0067,-0.0270,-0.0469,0.054
2.438112,-0.0737,0.0001,-0.0319,0.080
2.444640,-0.1676,-0.0137,-0.0703,0.182
2.454518,-0.1251,-0.0140,0.0419,0.133
2.466950,-0.0690,-0.0143,0.0721,0.101
2.474332,-0.0265,-0.0418,0.0475,0.069
2.484349,0.0160,-0.0284,-0.0046,0.033
2.494239,0.0448,-0.0422,-0.0297,0.068
2.504444,-0.0080,-0.0151,-0.0278,0.033
2.517137,-0.0061,-0.0288,0.0010,0.029
2.526127,0.0232,-0.0425,0.0294,0.057
2.534374,0.0524,-0.0288,0.0433,0.074
2.544651,0.0813,-0.0558,0.0291,0.103
2.554310,0.0962,-0.0420,-0.0265,0.108
2.565753,0.1109,-0.0281,-0.0551,0.127
2.574333,0.1248,-0.0280,-0.0425,0.135
2.585503,0.0554,-0.0280,-0.0564,0.084
2.596926,0.0253,-0.0691,-0.0427,0.085
2.605358,0.0756,-0.1374,-0.0424,0.162
2.615646,0.0303,-0.1105,-0.0285,0.118
2.625991,0.0258,-0.0835,-0.0011,0.087
2.634483,0.0079,-0.0566,0.0129,0.059
2.644180,0.0040,-0.0569,-0.0139,0.059
2.654191,-0.0402,-0.0436,0.0141,0.061
2.665827,-0.0703,-0.0302,0.0557,0.095
2.674132,-0.0864,-0.0168,0.0426,0.098
2.685212,-0.0471,-0.0306,0.0021,0.056
2.696785,-0.0065,-0.0306,-0.0521,0.061
2.705109,-0.0055,-0.0034,-0.0519,0.052
2.714349,0.0503,-0.0305,-0.0926,0.110
2.724181,0.0381,-0.0305,-0.1195,0.129
2.734551,0.0394,-0.0032,-0.0647,0.076
2.746050,0.0675,0.0104,-0.0232,0.072
2.754412,0.0679,0.0103,-0.0224,0.072
2.765036,0.0137,0.0102,0.0060,0.018
2.774416,-0.0135,-0.0309,0.0210,0.040
2.785093,0.0137,-0.0583,0.0090,0.061
2.794718,-0.0004,-0.0722,-0.0435,0.084
2.805087,0.0393,-0.0862,-0.0411,0.103
2.815112,0.0240,-0.0594,-0.0252,0.069
2.825519,0.0083,-0.0870,0.0177,0.089
2.835573,0.0607,-0.0602,-0.0078,0.086
2.845634,0.0314,-0.0605,-0.0337,0.076
2.855522,-0.0519,-0.0062,-0.0327,0.062
2.869756,-0.0802,-0.0064,-0.0045,0.081
2.887182,-0.1221,-0.0202,-0.0035,0.124
2.893875,-0.0942,-0.0338,-0.0032,0.100
2.903916,-0.1056,-0.0201,-0.0028,0.108
2.913988,-0.0886,-0.0472,-0.0297,0.105
2.923959,-0.0298,-0.0470,0.0114,0.057
2.933793,-0.0253,-0.0331,0.0524,0.067
2.943918,-0.0343,0.0217,0.0660,0.078
2.954004,-0.0837,0.0356,0.0387,0.099
2.964163,-0.0646,0.0223,0.0928,0.115
2.974403,-0.0999,0.0228,0.0918,0.138
2.984419,-0.1215,-0.0448,0.0629,0.144
2.993848,-0.1161,-0.0441,0.0469,0.133
3.004133,-0.1380,-0.0979,0.0304,0.172
3.013967,-0.0511,-0.0836,-0.0135,0.099
3.024508,-0.0734,-0.0694,-0.0435,0.110
3.033768,-0.0143,-0.0143,-0.0324,0.038
3.043935,0.0579,-0.0274,-0.0075,0.064
3.054095,0.0208,-0.0133,-0.0096,0.026
3.063953,0.0106,0.0007,0.0159,0.019
3.074763,0.0273,-0.0261,0.0006,0.038
3.083920,0.0708,-0.0803,-0.0009,0.107
3.094253,0.1277,-0.0937,-0.1106,0.193
3.104073,0.1021,-0.0664,-0.1240,0.174
3.114049,-0.0199,-0.0392,-0.0004,0.044
3.123986,-0.0885,0.0287,0.0827,0.124
3.133949,-0.0623,0.0012,0.0430,0.076
3.144383,-0.0366,-0.0126,0.0167,0.042
3.153973,-0.0380,0.0145,0.0718,0.083
3.164201,-0.0660,-0.0538,0.1133,0.142
3.174616,-0.0664,-0.0674,0.0454,0.105
3.185028,-0.1072,-0.0538,-0.0230,0.122
3.194050,-0.1616,0.0008,0.0306,0.165
3.205031,-0.0925,-0.0126,0.0565,0.109
3.214246,-0.0217,-0.0121,0.0544,0.060
3.224052,0.0371,-0.0796,0.0241,0.091
3.234809,0.1095,-0.0653,0.0071,0.128
3.244868,0.0585,-0.1056,0.0311,0.125
3.253989,-0.0068,-0.0506,0.0416,0.066
3.263997,-0.0180,-0.0365,0.0251,0.048
3.274792,0.0114,-0.0360,-0.0320,0.050
3.285725,0.0270,-0.0357,-0.0477,0.065
3.296559,-0.0124,-0.0354,-0.0359,0.052
3.304985,0.0020,-0.0079,-0.0375,0.038
3.313848,0.0424,-0.0350,-0.0522,0.076
3.324355,0.0409,-0.0350,-0.1070,0.120
3.334869,0.0116,-0.0080,-0.0653,0.067
3.343998,-0.0310,0.0053,-0.0228,0.039
3.354086,-0.0459,-0.0222,0.0063,0.051
3.364932,-0.0330,0.0047,0.0082,0.034
3.375501,0.0344,-0.0228,-0.0034,0.041
3.384713,0.0475,0.0041,-0.0420,0.064
3.395507,0.1150,-0.0371,-0.0397,0.127
3.404507,0.1280,-0.0238,-0.0103,0.131
3.414367,0.1546,-0.0513,-0.0083,0.163
3.424943,0.1401,-0.0652,-0.0338,0.158
3.433956,0.0837,-0.0655,-0.0594,0.122
3.447769,0.0669,-0.0522,-0.0444,0.096
3.454620,0.0897,-0.0254,-0.0431,0.103
3.464054,0.1654,-0.0531,-0.0420,0.179
3.474377,0.1714,-0.0672,-0.0410,0.189
3.486523,0.0544,-0.0678,-0.0128,0.088
3.497165,0.0059,-0.0411,0.0018,0.042
3.504919,-0.0417,-0.0416,-0.0244,0.064
3.515567,-0.0201,-0.0829,-0.0234,0.088
3.524084,-0.0249,-0.0425,-0.0359,0.061
3.535303,-0.0291,-0.0292,0.0062,0.042
3.545007,-0.0053,-0.0296,-0.0061,0.031
3.554482,0.0739,-0.0435,-0.0051,0.086
3.566227,0.0447,-0.0301,-0.0313,0.062
3.574854,-0.0517,-0.0167,-0.0304,0.062
3.585254,-0.0380,-0.0032,-0.0296,0.048
3.598581,-0.0365,0.0104,-0.0288,0.048
3.605232,-0.0210,0.0104,-0.0281,0.037
3.615356,0.0486,0.0513,-0.0136,0.072
3.624839,0.0766,0.0512,-0.0265,0.096
3.635397,0.1176,-0.0034,-0.0391,0.124
3.646244,0.0630,0.0237,-0.0109,0.068
3.656401,-0.0463,-0.0173,-0.0099,0.050
3.665305,-0.0741,0.0098,-0.0631,0.098
3.675616,-0.0881,0.0095,-0.0616,0.108
3.686448,-0.0201,-0.0452,-0.0189,0.053
3.696811,0.0478,-0.0727,0.0238,0.090
3.714803,0.0872,-0.1141,-0.0408,0.149
3.724641,0.1265,-0.1689,0.0017,0.211
3.734041,0.1110,-0.1691,0.0845,0.219
3.744526,0.1361,-0.1285,0.0441,0.192
3.754115,0.0794,-0.0878,-0.0919,0.150
3.765017,-0.0453,-0.0198,-0.0238,0.055
3.774100,-0.1424,0.0618,0.0444,0.161
3.784745,-0.1166,0.0481,0.0307,0.130
3.795887,-0.1588,0.0072,0.0439,0.165
3.805259,-0.1326,-0.0063,0.0703,0.150
3.815214,-0.1464,-0.0334,0.1098,0.186
3.824692,-0.1044,-0.0194,0.1212,0.161
3.834412,-0.1150,-0.0597,0.1179,0.175
3.844061,-0.0560,-0.0588,0.1002,0.129
3.854065,0.0310,-0.0580,0.0280,0.071
3.865523,0.0774,-0.0436,0.0242,0.092
3.874298,0.0556,-0.0564,0.0067,0.079
3.884880,0.0876,-0.0692,-0.0107,0.112
3.893984,0.1050,-0.0413,-0.0008,0.113
3.904442,0.0809,-0.0407,-0.0721,0.116
3.916730,0.1243,-0.0674,-0.1294,0.192
3.925497,0.0163,-0.0262,-0.1725,0.175
3.934781,-0.0390,-0.0124,-0.1744,0.179
3.944410,0.0131,-0.0260,-0.1484,0.151
3.954774,0.0367,-0.0263,-0.1342,0.142
3.964988,0.0867,-0.0270,-0.0766,0.119
3.974180,0.0820,-0.0551,0.0238,0.102
3.985172,0.0503,-0.0424,0.0565,0.087
3.995069,0.0598,-0.0434,-0.0197,0.076
4.004473,0.0968,-0.0307,-0.0686,0.123
4.014566,0.0388,-0.0861,0.0183,0.096
4.024838,-0.0596,-0.0597,-0.0451,0.096
4.034970,-0.1576,-0.0467,-0.0411,0.169
4.044564,-0.2002,-0.0744,0.0843,0.230
4.054049,-0.1734,-0.0747,0.0997,0.213
4.065781,-0.1450,-0.0339,0.0737,0.166
4.074329,-0.1150,-0.0203,0.0200,0.118
4.084326,-0.0698,-0.0200,-0.0074,0.073
4.094189,-0.0238,-0.0195,0.0184,0.036
4.104009,0.0223,-0.0598,-0.0105,0.065
4.114572,0.0682,-0.0866,-0.0528,0.122
4.124816,0.1000,-0.0997,0.0136,0.142
4.134686,0.1313,-0.0720,-0.0015,0.150
4.145873,0.1346,-0.0444,-0.0303,0.145
4.154015,0.1374,-0.0169,-0.0860,0.163
4.165569,0.0849,-0.0303,-0.0868,0.125
4.174295,0.0712,-0.0166,-0.0874,0.114
4.185684,0.0143,0.0106,-0.0878,0.090
4.194907,-0.0037,0.0512,-0.0739,0.090
4.204959,0.0723,0.0234,-0.0726,0.105
4.214431,0.0932,-0.0590,-0.0294,0.114
4.224612,0.1275,-0.0598,-0.0127,0.141
4.234857,0.0259,-0.0469,-0.0502,0.073
4.244041,-0.0203,-0.0205,-0.0600,0.067
4.254293,-0.1064,0.0467,-0.0830,0.143
4.264731,-0.1238,0.0323,-0.0784,0.150
4.274044,-0.1131,0.0452,-0.0061,0.122
4.284190,-0.0874,0.0310,0.0249,0.096
4.295725,-0.0054,-0.0103,0.0280,0.030
4.304115,-0.0175,0.0030,0.0444,0.048
4.314365,-0.0968,-0.0108,0.0467,0.108
4.324576,-0.0799,-0.0244,0.0348,0.090
4.334021,-0.0486,-0.0379,-0.0187,0.064
4.343966,-0.0980,-0.0241,0.0362,0.107
4.354011,-0.1600,0.0036,0.0360,0.164
4.365241,-0.1396,0.0041,0.0759,0.159
4.374345,-0.0514,-0.0089,0.1010,0.114
4.386198,-0.0186,-0.0353,0.1249,0.131
4.395209,-0.0002,-0.1026,0.1477,0.180
4.405165,0.0175,-0.0880,0.1290,0.157
4.416571,0.0618,-0.0872,0.0151,0.108
4.425673,0.0105,-0.0591,-0.0168,0.062
4.435555,-0.0274,-0.0448,-0.0753,0.092
4.445878,-0.0384,-0.0579,-0.0787,0.105
4.455897,-0.0632,-0.0301,-0.1225,0.141
4.465764,-0.1563,-0.0296,-0.0298,0.162
4.475896,-0.0997,-0.0156,0.0633,0.119
4.487828,-0.0705,-0.0834,0.0342,0.114
4.496731,-0.0141,-0.1239,0.0191,0.126
4.506816,0.0151,-0.1782,-0.0362,0.182
